root_id,classification_system,cell_type,num_synapses
720575940612149014,flow,afferent,495
720575940609586645,flow,afferent,414
720575940623267559,flow,afferent,1212
720575940620024560,flow,afferent,565
720575940624853276,flow,afferent,675
720575940617626781,flow,afferent,441
720575940612140781,flow,afferent,592
720575940631003723,flow,afferent,695
720575940646094388,flow,afferent,509
720575940611208818,flow,afferent,922
720575940611905138,flow,afferent,676
720575940637728063,flow,afferent,685
720575940615831947,flow,afferent,759
720575940619429803,flow,afferent,861
720575940615809366,flow,afferent,1080
720575940627239848,flow,afferent,965
720575940625868184,flow,afferent,1047
720575940621897496,flow,afferent,824
720575940614053405,flow,afferent,662
720575940627787343,flow,afferent,606
720575940631474316,flow,afferent,605
720575940626856721,flow,afferent,990
720575940631413585,flow,afferent,638
720575940606974219,flow,afferent,424
720575940619430571,flow,afferent,860
720575940612700450,flow,afferent,585
720575940624849040,flow,afferent,710
720575940621137833,flow,afferent,798
720575940629724411,flow,afferent,425
720575940606001074,flow,afferent,783
720575940638165875,flow,afferent,1018
720575940604675430,flow,afferent,975
720575940611111907,flow,afferent,572
720575940609633378,flow,afferent,442
720575940624964362,flow,afferent,573
720575940635562096,flow,afferent,459
720575940628769662,flow,afferent,929
720575940631931183,flow,afferent,857
720575940626822916,flow,afferent,615
720575940631313455,flow,afferent,1055
720575940649154425,flow,afferent,1004
720575940659770497,flow,afferent,440
720575940611662706,flow,afferent,503
720575940616482363,flow,afferent,846
720575940619519727,flow,afferent,949
720575940630696645,flow,afferent,561
720575940628703993,flow,afferent,847
720575940623607527,flow,afferent,979
720575940622204612,flow,afferent,410
720575940614120190,flow,afferent,467
720575940626240522,flow,afferent,650
720575940625334424,flow,afferent,906
720575940613798195,flow,afferent,1857
720575940644667246,flow,afferent,765
720575940633422490,flow,afferent,1056
720575940654500257,flow,afferent,943
720575940638229080,flow,afferent,1031
720575940638026842,flow,afferent,620
720575940626984274,flow,afferent,459
720575940633024924,flow,afferent,814
720575940620319329,flow,afferent,476
720575940607239947,flow,afferent,705
720575940620671512,flow,afferent,592
720575940616566745,flow,afferent,601
720575940628335183,flow,afferent,560
720575940626980358,flow,afferent,862
720575940629099770,flow,afferent,555
720575940625754643,flow,afferent,1058
720575940639449507,flow,afferent,539
720575940639116496,flow,afferent,949
720575940621479295,flow,afferent,554
720575940638402357,flow,afferent,1014
720575940633509949,flow,afferent,575
720575940619150040,flow,afferent,1413
720575940630991308,flow,afferent,624
720575940631247431,flow,afferent,523
720575940631885485,flow,afferent,886
720575940631930060,flow,afferent,551
720575940637002574,flow,afferent,590
720575940627154063,flow,afferent,1040
720575940627737073,flow,afferent,703
720575940626631441,flow,afferent,912
720575940616903209,flow,afferent,539
720575940624223888,flow,afferent,866
720575940623943914,flow,afferent,757
720575940634818296,flow,afferent,1117
720575940630807619,flow,afferent,813
720575940623151339,flow,afferent,815
720575940611369938,flow,afferent,547
720575940629842681,flow,afferent,412
720575940629854953,flow,afferent,554
720575940636256398,flow,afferent,643
720575940628478251,flow,afferent,1092
720575940625162515,flow,afferent,559
720575940626630699,flow,afferent,537
720575940614184671,flow,afferent,935
720575940621611614,flow,afferent,496
720575940608273163,flow,afferent,674
720575940608508228,flow,afferent,983
720575940634057976,flow,afferent,1059
720575940620802230,flow,afferent,881
720575940644902179,flow,afferent,889
720575940622547661,flow,afferent,579
720575940614327442,flow,afferent,888
720575940626867081,flow,afferent,843
720575940628499322,flow,afferent,553
720575940620686324,flow,afferent,653
720575940631234643,flow,afferent,1052
720575940633915327,flow,afferent,923
720575940613699807,flow,afferent,487
720575940621100117,flow,afferent,720
720575940610519747,flow,afferent,821
720575940650894457,flow,afferent,554
720575940615257395,flow,afferent,628
720575940623758377,flow,afferent,4154
720575940627490065,flow,afferent,2818
720575940642427789,flow,afferent,4507
720575940626648634,flow,afferent,800
720575940605158572,flow,afferent,2741
720575940632001640,flow,afferent,1974
720575940647036724,flow,afferent,3549
720575940626901521,flow,afferent,1965
720575940627360774,flow,afferent,2209
720575940616553300,flow,afferent,6305
720575940636821616,flow,afferent,46178
720575940639264590,flow,afferent,2335
720575940620896525,flow,afferent,626
720575940629486714,flow,afferent,34805
720575940636805958,flow,afferent,1817
720575940620116001,flow,afferent,499
720575940622944915,flow,afferent,716
720575940625947335,flow,afferent,703
720575940614189310,flow,afferent,13677
720575940627230722,flow,afferent,1493
720575940632556831,flow,afferent,7968
720575940649812857,flow,afferent,3866
720575940621751792,flow,afferent,9370
720575940623467664,flow,afferent,679
720575940631011781,flow,afferent,3868
720575940623788519,flow,afferent,9454
720575940627372090,flow,afferent,9135
720575940602382304,flow,afferent,4270
720575940631106767,flow,afferent,7311
720575940602430944,flow,afferent,2280
720575940629212098,flow,afferent,3128
720575940618260500,flow,afferent,6410
720575940603456288,flow,afferent,456
720575940603460640,flow,afferent,9655
720575940603537766,flow,afferent,656
720575940627621628,flow,afferent,4555
720575940603574374,flow,afferent,756
720575940632300973,flow,afferent,6281
720575940603595366,flow,afferent,7719
720575940603599206,flow,afferent,5209
720575940611710322,flow,afferent,4772
720575940622135757,flow,afferent,6948
720575940606197193,flow,afferent,403
720575940615443805,flow,afferent,8226
720575940606310748,flow,afferent,887
720575940606567125,flow,afferent,1703
720575940603882174,flow,afferent,6159
720575940616343441,flow,afferent,11475
720575940627398855,flow,afferent,2527
720575940632987859,flow,afferent,1251
720575940626198790,flow,afferent,950
720575940639458037,flow,afferent,424
720575940607118275,flow,afferent,464
720575940607128771,flow,afferent,894
720575940607136707,flow,afferent,1227
720575940620082598,flow,afferent,1166
720575940639295347,flow,afferent,3600
720575940626319900,flow,afferent,2596
720575940645197188,flow,afferent,433
720575940608900050,flow,afferent,2448
720575940608996450,flow,afferent,1686
720575940626951513,flow,afferent,8438
720575940609187101,flow,afferent,668
720575940620193472,flow,afferent,1163
720575940610284441,flow,afferent,638
720575940638116723,flow,afferent,1349
720575940639623795,flow,afferent,5080
720575940611832490,flow,afferent,855
720575940628894251,flow,afferent,6196
720575940616475732,flow,afferent,506
720575940614742214,flow,afferent,535
720575940623981576,flow,afferent,669
720575940610033394,flow,afferent,1574
720575940626180638,flow,afferent,2878
720575940632118479,flow,afferent,2448
720575940629739068,flow,afferent,2532
720575940619985089,flow,afferent,472
720575940612066223,flow,afferent,630
720575940620807437,flow,afferent,510
720575940630137425,flow,afferent,878
720575940623210445,flow,afferent,6028
720575940614418794,flow,afferent,3346
